district_id,region_id,district_code,gauteng_reference_number,emis_number,institution_name,inst_level_budgetary_requirements,level_id,data_year,type_of_institution_id,relation_with_state,sector_id,circuit_no,cluster_no,quintile,no_fee,street_number,street_name,township_village,suburb,town_city_id,telephone,email,sub_place_name,main_place_name,metropolitan_municipality_id,local_municipality_id,ward_number,latitude,longitude,pre_grade_r,pre_grade_r_classes,grade_r,grade_r_classes,grade_1,grade_1_classes,grade_2,grade_2_classes,grade_3,grade_3_classes,grade_4,grade_4_classes,grade_5,grade_5_classes,grade_6,grade_6_classes,grade_7,grade_7_classes,grade_8,grade_8_classes,grade_9,grade_9_classes,grade_10,grade_10_classes,grade_11,grade_11_classes,grade_12,grade12_classes,special,special_classes,other,other_classes,total_learners,total_classes,paid_by_sgb_educators,paid_by _state_educators,total_educators,admin_staff,support_staff,professional_non_teaching_staff
14,1004,TS,220954,700220954,GATANG SECONDARY SCHOOL,PRI,1,2020,1,PUBLIC,1,4,2,3,YES,285,SHABANGU STREET,MAMELODI WEST,MAMELODI,5,128054150,Phillip.mokwena@gauteng.gov.za,MAMELODI AA4,MAMELODI,3,10003,6,-25.71412268,28.34433813,0,0,64,2,106,3,93,2,97,2,76,2,90,2,88,2,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,17,2,18,20,2,3,0
14,1004,TS,231670,700231670,GLENSTANTIA PRIMARY SCHOOL,SEC,2,2020,1,PUBLIC,1,2,1,1,YES,127,MASOPHA,SAULSVILLE,PRETORIA,5,123756867,mogole.mphahlele@gauteng.gov.za,SAULSVILLE SP,SAULSVILLE,3,10003,7,-25.76846836,28.05574412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,6,257,5,379,7,245,6,186,5,0,0,0,0,1428,29,0,33,33,3,5,0
14,1004,TS,220038,700220038,HAMILTON PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,4,2,4,NO,402,KAWIE AVENUE,EERSTERUST,PRETORIA,5,128067431,jakaranda220038@gmail.com,EERSTERUST EXT 2,EERSTERUST,3,10003,43,-25.71269311,28.31688313,0,0,147,4,254,5,196,4,194,4,188,4,177,4,171,4,169,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496,33,1,41,42,7,11,0
14,1004,TS,220657,700220657,HILLSIDE PRIMARY SCHOOL,SEC,2,2020,1,PUBLIC,1,5,2,4,YES,23423,EXT 4,MAMELODI EAST,MAMELODI,5,128015927,joshua.thage@gauteng.gov.za,MAMELODI EXT 4,MAMELODI,3,10003,16,-25.72204044,28.39562452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,7,183,5,375,10,238,7,170,5,0,0,0,0,1245,34,0,42,42,3,7,0
14,1004,TS,210120,700210120,HIMALAYA SECONDARY SCHOOL,PRI,1,2020,1,PUBLIC,1,3,2,5,NO,1,ANTON VAN WOUW STREET,CONSTANTIA PARK,PRETORIA,5,129986116,hendrick.pretorius@gauteng.gov.za,WATERKLOOF GLEN,PRETORIA,3,10003,46,-25.79847997,28.28501024,0,0,139,6,191,6,195,7,184,7,194,7,207,6,198,6,200,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,51,32,32,64,21,11,0
14,1004,TS,230268,700230268,HOËRSKOOL CENTURION,PRI,1,2020,1,PUBLIC,1,3,1,5,NO,338,VISAGIE,PRETORIA CENTRAL,PRETORIA,5,123226567,conrad.myburgh@gauteng.gov.za,PRETORIA CENTRAL,PRETORIA,3,10003,80,-25.75162393,28.19471117,0,0,59,2,92,3,104,3,108,3,103,3,96,3,96,3,102,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,760,24,12,19,31,2,2,0
14,1004,TS,230029,700230029,HOËRSKOOL DIE WILGERS,PRI,1,2020,1,PUBLIC,1,1,3,4,NO,30,CORNER 30TH AVENUE & HIMALAYA STREET,LAUDIUM,LAUDIUM,5,123743003,abdul.salleh@gauteng.gov.za,LAUDIUM EXT 2,LAUDIUM,3,10003,61,-25.78291678,28.09501551,0,0,90,3,161,4,134,3,129,3,157,4,163,4,160,4,151,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145,29,4,33,37,2,7,0
14,1004,TS,230037,700230037,HOËRSKOOL ELDORAIGNE,SEC,2,2020,1,PUBLIC,1,1,3,3,YES,2270,CORNER BENGAL&37 AVENUE,LAUDIUM,TSHWANE,5,123742760,vi2.padyachy@gauteng.gov.za,LAUDIUM EXT 2,LAUDIUM,3,10003,61,-25.7817875,28.09958897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,5,204,5,244,7,151,5,109,4,0,0,0,0,911,26,3,28,31,2,4,0
14,1004,TS,210229,700210229,HOËRSKOOL F H ODENDAAL,SEC,2,2020,1,PUBLIC,1,1,2,5,NO,172,SELBORNELAAN,LYTTELTON,CENTURION,76,126645803,wouter.burger@gauteng.gov.za,LYTTELTON,CENTURION,3,10003,57,-25.83115887,28.19746615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,6,194,6,185,6,148,5,165,5,0,0,0,0,877,28,36,29,65,7,0,0
14,1004,TS,210153,700210153,HOËRSKOOL GARSFONTEIN,SEC,2,2020,1,PUBLIC,1,3,3,5,NO,8,FRANKWEG,LYNNWOODRIF,TSHWANE,5,128075229,Bernhard.Devos@gauteng.gov.za,DIE WILGERS,PRETORIA,3,10003,46,-25.76449517,28.30421573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,5,123,4,124,4,101,3,133,4,0,0,0,0,637,20,13,21,34,3,10,0
14,1004,TS,210161,700210161,HOËRSKOOL MENLOPARK,SEC,2,2020,1,PUBLIC,1,1,2,5,NO,26,CHRISTOPHERWEG,ELDORAIGNE,CENTURION,5,126602066,anton.prinsloo@gauteng.gov.za,ELDORAIGNE,CENTURION,3,10003,70,-25.84267398,28.14650789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,13,303,10,238,8,253,8,279,9,0,0,0,0,1412,48,35,43,78,14,12,0
14,1004,TS,220160,700220160,HOËRSKOOL SILVERTON,SEC,2,2020,1,PUBLIC,1,4,1,4,NO,200,BAVIAANSPOORTWEG,DERDEPOORT,EAST LYNN,5,128001141,daniel.brummer@gauteng.gov.za,DERDEPOORT,PRETORIA,3,10003,87,-25.69846727,28.28560203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,10,283,10,259,8,255,8,270,8,0,0,0,0,1353,44,22,45,67,5,11,0
14,1004,TS,210187,700210187,HOËRSKOOL UITSIG,SEC,2,2020,1,PUBLIC,1,3,2,5,NO,1,ROLINA STREET,GARSFONTEIN,0,5,129986096,leon.bantjes@gauteng.gov.za,GARSFONTEIN,PRETORIA,3,10003,45,-25.79715489,28.30564499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,13,366,12,348,12,387,13,344,12,0,0,0,0,1849,62,34,63,97,12,18,0
14,1004,TS,210195,700210195,HOËRSKOOL VOORTREKKERHOOGTE,SEC,2,2020,1,PUBLIC,1,3,3,5,NO,412,ATTERBURY WEG,MENLOPARK,0,5,123617738,info@menlopark.co.za,MENLO PARK,PRETORIA,3,10003,82,-25.765946,28.25830656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,13,296,12,347,13,309,12,329,12,0,0,0,0,1610,62,50,55,105,11,2,19
14,1004,TS,220186,700220186,HOËRSKOOL WATERKLOOF,SEC,2,2020,1,PUBLIC,1,4,1,5,NO,122,DE BOULEVARD,SILVERTON,SILVERTON,5,128043974,TJAART.SCHOEMAN@GAUTENG.GOV.ZA,SILVERTON,PRETORIA,3,10003,41,-25.73728855,28.30162091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,9,189,6,254,7,142,4,98,3,0,0,0,0,977,29,22,23,45,5,12,0
14,1004,TS,210211,700210211,HOËRSKOOL ZWARTKOP,SEC,2,2020,1,PUBLIC,1,1,1,5,NO,48,MARQUARDSTREET,THE REEDS,CENTURION,5,126615525,hsuitsig@mweb.co.za,THE REEDS EXT 15,CENTURION,3,10003,64,-25.89791139,28.1388199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,8,222,8,243,9,249,9,215,9,0,0,0,0,1129,43,28,36,64,12,13,0
14,1004,TS,210237,700210237,HOFMEYR SECONDARY SCHOOL,SEC,2,2020,1,PUBLIC,1,1,3,5,NO,29,JOHANNES KOCK ROAD,THABA TSHWANE,PRETORIA,5,126514434,gerhardus.venter@gauteng.gov.za,THABA 1004,PRETORIA,3,10003,59,-25.79101661,28.15662491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,8,239,8,237,8,231,7,201,6,0,0,0,0,1173,37,18,35,53,7,8,0
14,1004,TS,210245,700210245,HOSPITAALSKOOL PRETORIA HOSPITAL SCHOOL,SEC,2,2020,1,PUBLIC,1,3,2,5,NO,1,C/O SOLOMON MAHLANGU DRIVE AND BOEING AVENUE,0,MONUMENTPARK,5,123470277,hendrik.deklerk@klofies.co.za,ERASMUSKLOOF,PRETORIA,3,10003,83,-25.81993638,28.25562791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,12,367,12,362,11,343,12,368,11,0,0,0,0,1884,58,55,65,120,139,0,0
14,1004,TS,210252,700210252,IMPENDULO PRIMARY SCHOOL,SEC,2,2020,1,PUBLIC,1,1,2,5,NO,1,H/V MOPANIWEG & OU 1002WEG,HENNOPSPARK,CENTURION,76,126548041,Dewald.strydom@gauteng.gov.za,HENNOPSPARK,CENTURION,3,10003,78,-25.84969816,28.16627134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,13,373,13,368,12,337,11,313,11,0,0,0,0,1816,60,43,60,103,10,2,0
14,1004,TS,231746,700231746,IRENE MIDDLE FARM SCHOOL,SEC,2,2020,1,PUBLIC,1,2,3,4,YES,1,MNGADI AND MAFOLE STREET,ATTERIDGEVILLE,PRETORIA,5,123738637,noko.kgomo@gauteng.gov.za,ATTERIDGEVILLE SP,ATTERIDGEVILLE,3,10003,62,-25.76917028,28.07308104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,7,308,6,259,7,108,4,128,4,0,0,0,0,1118,28,1,33,34,2,4,0
14,1004,TS,231332,700231332,IRENE PRIMARY SCHOOL,NA,4,2020,2,PUBLIC,1,3,1,0,NO,1,SOUTPANSBERG ROAD,PRINSHOF,0,5,123291560,hospitalschoolpretoria@gmail.com,PRINSHOF,PRETORIA,3,10003,58,-25.73540167,28.19971167,0,0,9,1,3,1,1,1,6,1,7,1,6,1,6,1,3,1,7,1,6,1,2,1,5,1,2,1,0,1,0,0,63,14,0,7,7,4,0,0
14,1004,TS,400672,700400672,ISAAC MORE PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,5,2,4,YES,3703,0,MAMELODI EAST EXT. 22,MAMELODI,5,128156801,doreen.mampuru@gauteng.gov.za,MAMELODI EXT 22,MAMELODI,3,10003,10,-25.72337783,28.43772229,0,0,120,3,299,4,265,4,233,4,282,4,270,3,244,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,28,0,47,47,2,6,0
14,1004,TS,211409,700211409,J KEKANA SECONDARY SCHOOL,PRI,1,2020,1,PUBLIC,1,1,1,1,YES,12,CO\NELMAPIUS & JANSMUTS AVENUE,IRENE,IRENE,76,126671968,judah.monyela@gauteng.gov.za,SOUTHDOWNS IRENE COUNTRY FARM,CENTURION,3,10003,65,-25.87763531,28.22828881,0,0,33,1,71,2,91,2,83,2,79,2,68,1,75,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,12,0,14,14,2,1,0
14,1004,TS,210286,700210286,JACARANDA PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,1,1,5,NO,1,BRUCE,IRENE,IRENE,5,126671037,brian.divas@gauteng.gov.za,IRENE SECURITY ESTATE,CENTURION,3,10003,65,-25.87271559,28.22188166,0,0,73,3,135,4,133,4,142,4,136,4,137,4,130,4,139,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,31,15,25,40,5,12,0
14,1004,TS,231779,700231779,JAFTA MAHLANGU SECONDARY SCHOOL,PRI,1,2020,1,PUBLIC,1,2,2,4,YES,1,CNR MATHE AND MOHLABI STREETS,ATTERIDGEVILLE,PRETORIA,5,123738438,selina.chabangu@gauteng.gov.za,ATTERIDGEVILLE SP,ATTERIDGEVILLE,3,10003,51,-25.77377635,28.08038263,0,0,71,2,102,2,100,2,107,2,81,2,103,2,96,2,102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,16,0,18,18,2,0,1
14,1004,TS,220699,700220699,JAN KOTLOLO PRIMARY SCHOOL,SEC,2,2020,1,PUBLIC,1,4,3,3,YES,6607,SEHLABI STREET,MAMELODI WEST,MAMELODI,5,128051690,david.tsipa@gauteng.gov.za,MAMELODI RD5,MAMELODI,3,10003,6,-25.70769867,28.35154678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,5,267,6,277,7,165,4,138,4,0,0,0,0,1057,26,1,29,30,2,5,0
14,1004,TS,230045,700230045,JJ DE JONG PRIMARY SHCOOL SCHOOL,PRI,1,2020,1,PUBLIC,1,1,3,4,NO,330,LILAC STREET,LAUDIUM,0,5,123743654,suren.reddy@gauteng.gov.za,LAUDIUM SP,LAUDIUM,3,10003,61,-25.79346343,28.10037397,0,0,123,4,162,4,163,4,165,4,172,4,155,4,158,4,168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,32,7,31,38,4,7,0
14,1004,TS,220707,700220707,KALAFONG MIDDLE HOSPITAL SCHOOL,SEC,2,2020,1,PUBLIC,1,4,2,3,YES,19179,SIBANDE,MAMELODI,MAMELODI,5,128053616,daisy.kola@gauteng.gov.za,MAMELODI KC4,MAMELODI,3,10003,67,-25.70428997,28.33977717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,5,236,5,336,7,140,4,119,3,0,0,0,0,1071,24,0,32,32,3,5,0
14,1004,TS,221507,700221507,KGABO PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,4,3,1,YES,2228,HALLELUJAH STREET,NELLMAPIUS,SILVERTON,5,128140082,sylvester.sibanyoni@gauteng.gov.za,NELLMAPIUS EXT 4,NELLMAPIUS,3,10003,86,-25.729675,28.361844,0,0,66,2,188,5,186,4,183,4,198,5,204,4,180,4,165,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,31,1,36,37,4,5,0
14,1004,TS,231803,700231803,KOOS MATLI PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,2,3,4,YES,25,TLALE STREET,ATTERIDGEVILLE,PRETORIA,5,123738613,tawana.selemela@gauteng.gov.za,ATTERIDGEVILLE SP,ATTERIDGEVILLE,3,10003,51,-25.76351144,28.07813709,0,0,88,3,119,3,120,3,100,2,87,2,85,2,78,2,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,19,4,17,21,2,3,0
14,1004,TS,231811,700231811,KWAGGASRANDSKOOL,NA,4,2020,2,PUBLIC,1,2,3,0,NO,1,KALAFONG ROAD,OPPOSITE WARD 11,ATTERIDGEVILLE,5,123735203,jimmy.malemela@gauteng.gov.za,ATTERIDGEVILLE SP,ATTERIDGEVILLE,3,10003,3,-25.76290299,28.0888396,0,0,6,1,8,1,8,1,4,1,4,1,5,1,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,13,13,1,2,0
14,1004,TS,231829,700231829,LA MONTAGNE PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,2,2,4,YES,6,MAMPANE STREET,ATTERIDGEVILLE,PRETORIA,5,123738638,harold.moloto@gauteng.gov.za,ATTERIDGEVILLE SP,ATTERIDGEVILLE,3,10003,62,-25.77369758,28.067404,0,0,47,2,42,1,34,1,50,1,41,1,47,1,44,1,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,9,0,11,11,1,1,0
14,1004,TS,220723,700220723,LAERSKOOL ANTON VAN WOUW,PRI,1,2020,1,PUBLIC,1,5,3,4,YES,15671,MALINDI  STREET,MAMELODI,MAMELODI,5,128126421,ngwako.ngwepe@gauteng.gov.za,MAMELODI FOURTEENS,MAMELODI,3,10003,18,-25.70775391,28.39126457,0,0,100,3,165,4,162,4,139,3,127,3,127,3,122,2,116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,24,3,25,28,2,4,0
14,1004,TS,230748,700230748,LAERSKOOL BAKENKOP,NA,4,2020,2,PUBLIC,1,2,3,0,NO,1,PARKIET STREET,KWAGGASRAND,PRETORIA,5,123860506,davis.vanwyk.@gauteng.gov.za,KWAGGASRAND,PRETORIA,3,10003,3,-25.76066834,28.11854047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,8,84,7,22,3,0,0,149,11,0,0,0,0,0,0,83,7,456,36,1,40,41,4,9,0
14,1004,TS,221226,700221226,LAERSKOOL CONSTANTIAPARK,PRI,1,2020,1,PUBLIC,1,4,1,5,NO,270,LUCTOR AVENUE,LA MONTAGNE,0,5,128038548,Anita.Pallay@gauteng.gov.za,LA MONTAGNE,PRETORIA,3,10003,41,-25.74527015,28.32407533,0,0,53,2,95,3,82,2,116,3,118,3,79,2,81,2,76,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,700,20,12,17,29,5,7,0
14,1004,TS,210633,700210633,LAERSKOOL DERDEPOORT,PRI,1,2020,1,PUBLIC,1,3,2,5,NO,0,DEY STREET,NIEUW MUCKLENEUK,PRETORIA,5,124603024,Christiaan.Henning@gauteng.gov.za,NIEUW MUCKLENEUK,PRETORIA,3,10003,56,-25.77492968,28.23262169,195,11,105,5,126,5,123,5,113,5,127,6,115,5,121,5,125,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,52,32,27,59,6,26,0
14,1004,TS,210641,700210641,LAERSKOOL DIE HEUWEL,PRI,1,2020,1,PUBLIC,1,1,2,5,NO,5,UNDERBERG STREET,WIERDAPARK,CENTURION,5,126534187,willem.fourie@gauteng.gov.za,WIERDA PARK EXT 2,CENTURION,3,10003,69,-25.86917538,28.15329758,0,0,162,6,174,6,167,5,163,5,144,5,139,4,129,4,109,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,39,23,25,48,8,10,0
14,1004,TS,210658,700210658,LAERSKOOL DORINGKLOOF,PRI,1,2020,1,PUBLIC,1,3,2,5,NO,137,DUVERNOY STREET,CONSTANTIAPARK,PRETORIA,5,127619500,admin@lscp.co.za,CONSTANTIA PARK,PRETORIA,3,10003,83,-25.80739917,28.2828717,52,2,197,8,185,9,175,8,195,8,182,6,170,6,176,6,183,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515,59,40,40,80,10,18,0
14,1004,TS,220293,700220293,LAERSKOOL ELARDUSPARK,PRI,1,2020,1,PUBLIC,1,4,1,5,NO,195,UIL STREET,JAN NIEMAND PARK,0,5,128001507,andrew.faure@gauteng.gov.za,JAN NIEMAND PARK,PRETORIA,3,10003,87,-25.70249672,28.2877029,0,0,108,4,144,5,136,4,136,4,152,5,140,5,128,4,126,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,35,13,25,38,4,7,0
14,1004,TS,230821,700230821,LAERSKOOL FLEUR,PRI,1,2020,1,PUBLIC,1,2,3,5,NO,50,CHROOMSTR,PROCLAMATION HILL,PRETORIA WEST,5,123862054,patrick.matlou@gauteng.gov.za,PROCLAMATION HILL,PRETORIA,3,10003,3,-25.7532184,28.13966324,0,0,90,2,127,3,117,3,121,3,120,3,112,3,115,3,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,23,10,22,32,4,5,0
14,1004,TS,210674,700210674,LAERSKOOL GARSFONTEIN,PRI,1,2020,1,PUBLIC,1,1,2,5,NO,164,KARIN STREET,DORINGKLOOF,CENTURION,5,126671977,jacoba.claassen@gauteng.gov.za,DORINGKLOOF,CENTURION,3,10003,65,-25.85907076,28.20474352,0,0,139,5,164,5,168,5,166,5,167,5,165,5,168,5,175,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1312,41,17,31,48,7,8,0
14,1004,TS,210690,700210690,LAERSKOOL HENNOPSPARK,PRI,1,2020,1,PUBLIC,1,3,2,5,NO,548,ALBERTON STR,ELARDUSPARK,0,5,123451031,human.steenkamp@gauteng.gov.za,ELARDUSPARK,PRETORIA,3,10003,47,-25.82935807,28.26076395,0,0,216,9,256,10,236,9,208,8,221,10,207,8,156,7,158,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658,66,35,47,82,8,4,0
14,1004,TS,210708,700210708,LAERSKOOL HENNOPSRIVIER,PRI,1,2020,1,PUBLIC,1,3,2,5,NO,236,HANS STRYDOMLAAN,LYTTLETON,CENTURION,5,126645796,ISAIVAN.PADIACHY@GAUTENG.GOV.ZA,LYTTELTON,CENTURION,3,10003,79,-25.8204985,28.20965702,0,0,87,3,158,4,145,4,153,4,160,4,150,4,157,4,171,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,32,10,28,38,3,11,0
14,1004,TS,210716,700210716,LAERSKOOL JOPIE FOURIE,PRI,1,2020,1,PUBLIC,1,3,2,5,NO,393,RINA VAN ZYLSTRAAT,GARSFONTEIN,0,5,123481269,Cornelius.coert@gauteng.gov.za,GARSFONTEIN,PRETORIA,3,10003,45,-25.79105969,28.2937865,0,0,268,10,280,10,284,9,277,8,278,8,243,7,245,7,236,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111,66,32,47,79,12,17,0
14,1004,TS,211870,700211870,LAERSKOOL KWAGGASRAND,PRI,1,2020,1,PUBLIC,1,1,2,5,NO,1,MOPANI AND BLACKWOOD,HENNOPSPARK,CENTURION,5,126544308,Johannes.Raath@gauteng.gov.za,HENNOPSPARK,CENTURION,3,10003,78,-25.85213494,28.17003052,0,0,233,8,246,10,224,9,234,9,249,8,232,8,237,8,218,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873,68,52,52,104,10,17,0
14,1004,TS,232462,700232462,LAERSKOOL LINDOPARK,PRI,1,2020,1,PUBLIC,1,2,1,5,NO,489,PLOT,HENNOPSRIVIER,CENTURION,5,126590074,gertina.marais@gauteng.gov.za,CENTURION SP3,CENTURION,3,10003,48,-25.82651098,27.9741887,0,0,25,1,37,2,48,2,33,1,49,2,44,2,44,2,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,13,8,5,13,1,4,0
14,1004,TS,230904,700230904,LAERSKOOL LOUIS LEIPOLDT,PRI,1,2020,1,PUBLIC,1,3,1,5,NO,283,5TH AVENUE,SALVOKOP,PRETORIA,5,813867552,jacob.venter@gauteng.gov.za,SALVOKOP,PRETORIA,3,10003,60,-25.76348393,28.18481007,0,0,40,2,102,4,110,4,107,3,114,3,105,6,102,4,104,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,31,4,15,19,12,0,0
14,1004,TS,230920,700230920,LAERSKOOL LYNNWOOD,PRI,1,2020,1,PUBLIC,1,2,3,5,NO,1,LYSTER STREET,KWAGGASRAND,0,5,123865393,marthinus.vanderwalt@gauteng.gov.za,KWAGGASRAND,PRETORIA,3,10003,3,-25.75911909,28.1124569,0,0,62,2,123,3,105,3,122,3,121,3,117,3,104,3,106,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,23,12,17,29,3,7,0
14,1004,TS,220327,700220327,LAERSKOOL MENLOPARK,PRI,1,2020,1,PUBLIC,1,4,1,5,NO,24,CARNATION STREET,LINDOPARK,PRETORIA,5,128001608,joseph.vanreenen@gauteng.gov.za,LINDOPARK,PRETORIA,3,10003,87,-25.71190129,28.27192971,0,0,133,5,181,5,162,4,162,4,183,5,167,4,160,4,160,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308,35,17,28,45,5,7,0
14,1004,TS,210732,700210732,LAERSKOOL MEYERSPARK,PRI,1,2020,1,PUBLIC,1,1,2,5,NO,81,H/V LANGEBRINK & PRETORIUSSTR,LYTTELTON,CENTURION,5,126645798,petrus.ferreira@gauteng.gov.za,LYTTELTON,CENTURION,3,10003,57,-25.83478707,28.20370253,0,0,164,6,162,6,145,5,166,5,157,4,132,4,142,4,145,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213,38,25,27,52,5,10,0
14,1004,TS,210740,700210740,LAERSKOOL MONUMENTPARK,PRI,1,2020,1,PUBLIC,1,3,3,5,NO,450,RODERICKS ROAD,LYNNWOOD,PRETORIA,5,123488894,admin@lynnwoodlaer.co.za,LYNNWOOD,PRETORIA,3,10003,82,-25.76124667,28.26800056,0,0,138,5,143,5,142,5,133,5,138,4,137,4,143,4,125,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099,36,24,23,47,8,25,0
14,1004,TS,210757,700210757,LAERSKOOL OOST-EIND,PRI,1,2019,1,PUBLIC,1,3,3,5,NO,86,10TH STREET,MENLOPARK,PRETORIA,5,124607201,Pieter.Bredenkamp@gauteng.gov.za,MENLO PARK,PRETORIA,3,10003,82,-25.76748059,28.25510739,119,7,96,5,116,6,109,5,112,5,137,6,101,5,135,5,116,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,49,37,22,59,4,0,0
14,1004,TS,220335,700220335,LAERSKOOL PARATUS PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,4,1,5,NO,211,MANSER STREET,MEYERSPARK,PRETORIA,5, ,juan.vanderpoel@gauteng.gov.za ,MEYERSPARK,PRETORIA,3,10003,41,-25.7400593,28.31455023,0,0,118,4,180,6,155,4,170,5,135,4,185,6,184,6,187,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1314,42,30,20,50,5,13,0
14,1004,TS,210765,700210765,LAERSKOOL PRETORIA-OOS,PRI,1,2020,1,PUBLIC,1,3,2,5,NO,20,OKAPI ROAD,MONUMENTPARK,PRETORIA,5,124606607,salie.kritzinger@gauteng.gov.za,MONUMENT PARK,PRETORIA,3,10003,42,-25.80089613,28.23012762,0,0,150,6,148,5,146,5,142,5,142,5,140,5,140,5,137,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145,40,24,26,50,6,12,0
14,1004,TS,230946,700230946,LAERSKOOL ROOIHUISKRAAL,PRI,1,2020,1,PUBLIC,1,3,1,5,NO,194,C/O WALKER AND JUSTICE MUHAMMED STREET,SUNNYSIDE,SUNNYSIDE,5,124404650,sivakumarie.reddhi@gauteng.gov.za,SUNNYSIDE,PRETORIA,3,10003,80,-25.756732,28.197912,0,0,100,4,250,6,255,6,260,6,251,7,264,6,243,6,231,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1854,47,13,44,57,5,0,0
14,1004,TS,210781,700210781,LAERSKOOL SILVERTON,PRI,1,2020,1,PUBLIC,1,1,3,5,NO,1,HENRY WILLIAMS ROAD,THABA TSHWANE,PRETORIA,5,126514345,ebrahim.mohammed@gauteng.gov.za,THABA 1004,PRETORIA,3,10003,59,-25.79365077,28.13752241,0,0,69,3,142,5,137,4,134,4,132,4,129,4,150,4,137,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,32,12,27,39,3,7,0
14,1004,TS,230961,700230961,LAERSKOOL SIMON BEKKER,PRI,1,2020,1,PUBLIC,1,3,3,5,NO,209,ROPER,0,BROOKLYN,5,123621335,Abram.Maree@gauteng.gov.za,LOFTUS STADIUM,PRETORIA,3,10003,56,-25.75863008,28.230087,81,4,68,3,78,3,71,3,78,3,83,3,80,3,95,3,95,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,28,16,18,34,4,10,0
